Reference,TopContact,TopContact_Z,BackContact,BackContact_Z,ActiveLayer,AL(Z),Avg_Z,AL(Z_sq) ,AL(A),AL_Mob(cm2/Vs),AL_Den(g/cm^3),Avg_Val_e,AL_Eg(eV),AL_Th_Eg(eV),Thickness(nm),Substrate,S_Eg(eV),S_Th_Eg(eV),E(eV),Wave_L(nm),Res(A/W),P_Int(μW/cm2),Bias(V),PIN,NIP,FET,SBD,NN,Ohmic,PN
https://doi.org/10.1016/j.ijleo.2021.167708,Au,79,Au,79,Ga2O3,86,17.2,7396,187.443,200,5.89,4.8,4.9,2.4,1930,Si,1.1,0.61,4.881889764,254,1.973078465,1374.040514,0.307752468,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.018318789,1950,4.836061479,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.018479346,1950,4.618004462,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.01914409,1950,4.399967085,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.01957727,1950,4.181907613,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.019941149,1950,3.963865325,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.020554157,1950,3.745827948,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.020993354,1950,3.527788116,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.021097276,1950,3.309709003,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.021584307,1950,3.091661806,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.021916254,1950,2.873624429,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.022372294,1950,2.655584597,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.022795572,1950,2.437520214,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.023078484,1950,2.219458287,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.023651944,1950,2.00142091,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.02418216,1950,1.783356528,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.025062197,1950,1.565292145,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.025996705,1950,1.347235128,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.027258025,1950,1.129163381,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.02877866,1950,0.911103909,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.030719238,1950,0.693007612,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.032088458,1950,0.47484503,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.032469555,1950,0.295981909,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.180208863,16977.38522,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.107365024,28576.64091,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.085136183,35060.82633,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.074696098,39497.95456,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,3.306666667,375,0.068885904,43594.23088,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,2.330827068,532,0.205157986,26198.63351,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,2.330827068,532,0.177479491,36608.43149,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,2.330827068,532,0.124675777,50258.61733,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,2.330827068,532,0.124782993,56745.52062,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,2.330827068,532,0.133729473,61355.71547,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.665241248,2526.255146,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.352555867,18534.72529,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.296315303,25014.77214,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.274471797,32181.835,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.244357862,37128.69222,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.262911385,41740.05606,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.952755906,635,0.253649254,45835.91235,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.714866025,5263.615742,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.579442965,13441.10397,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.531913464,19922.21079,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.481856631,25378.76425,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.465091381,29815.12283,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.461971432,34253.14178,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.454171298,38349.17597,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.445944748,42445.15827,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,1.265306122,980,0.436763957,46370.31682,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,0.8,1550,0.007934203,43074.69131,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,0.8,1550,0.005575172,63047.19792,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,0.8,1550,0.004709745,73972.38145,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,0.8,1550,0.003415176,81483.36001,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.mssp.2022.106991,Graphene,6,Cu,29,SnS,66,33,4356,150.777,55,4.9,5,1.03,0.9,10,Si,1.12,0.61,0.8,1550,0.002772993,92579.27834,5,0,0,0,0,0,0,1
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,5.159019899,240.3557312,0.018592,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,5.059184003,245.0988142,0.021408,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.958432116,250.0790514,0.02704,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.857098622,255.2964427,0.037024,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.768505852,260.0395257,0.050592,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.674713157,265.256917,0.063392,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.592592593,270,0.072864,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.513307438,274.743083,0.082848,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.432951815,279.7233202,0.086176,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.355407469,284.7035573,0.090528,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.270042194,290.3952569,0.088736,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.1980463,295.3754941,0.087712,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.134967708,299.8814229,0.089504,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,4.064257029,305.0988142,0.08592,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.995924087,310.3162055,0.081568,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.938731952,314.8221344,0.074912,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.877394637,319.8023715,0.068,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.81793842,324.7826087,0.060576,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.760278078,329.7628458,0.05264,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.701710914,334.9802372,0.04496,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.647482851,339.9604743,0.037024,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.592350853,345.1778656,0.029344,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.5,SiC,3.26,2.3,3.541257478,350.1581028,0.022176,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,5.164115226,240.1185771,0.01552,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,5.064083938,244.8616601,0.018848,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.963138745,249.8418972,0.025504,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.866139289,254.8221344,0.035232,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.764160973,260.2766798,0.047264,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.674713157,265.256917,0.058016,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.592592593,270,0.06544,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.505529226,275.2173913,0.073632,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.425447876,280.1976285,0.07568,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.355407469,284.7035573,0.079264,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.270042194,290.3952569,0.078752,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.20141958,295.1383399,0.080288,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.13170025,300.1185771,0.083616,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,4.067418644,304.8616601,0.0808,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.995924087,310.3162055,0.077728,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.935767156,315.0592885,0.069792,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.871652475,320.2766798,0.063392,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.815152621,325.0197628,0.056224,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.754877318,330.2371542,0.049056,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.699092088,335.2173913,0.040864,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.644940165,340.1976285,0.032672,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.592350853,345.1778656,0.025504,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.sna.2023.114309,Cr/Au,79,Cr/Au,79,Graphene,6,6,36,12.011,100000,1.83,4,0,0,1.9,SiC,3.26,2.3,3.541257478,350.1581028,0.019104,10,0,0,0,0,1,0,0,0
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.870926274,2600,30.38759604,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.84624473,2600,29.83029196,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.796521927,2600,29.19228739,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.762816913,2600,28.73377524,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.73658563,2600,28.05189039,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.69264558,2600,27.40354086,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.663688703,2600,26.90659055,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.64569311,2600,26.32315442,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.605679021,2600,25.82366973,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.575468754,2600,25.13770911,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.553183386,2600,24.69639721,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.530006216,2600,24.00313781,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.528015372,2600,23.39812925,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.492291697,2600,22.83843311,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.470818437,2600,22.23223755,0,0,0,0,0,0,1
https://doi.org/10.1016/j.matpr.2023.04.322,Ag,47,Ag,47,NiO,36,18,1296,74.692,45,6.76,4,3.8,2.3,150,ZnO,3.3,0.72,1.458823529,850,0.43549448,2600,21.79356846,0,0,0,0,0,0,1
